appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;nb_applicants;nb_inventors;appln_nr_original;npl_issn
507415149;"KAROUI A ET AL: 'Oxygen precipitation in nitrogen doped Czochralski silicon wafers. II. Effects of nitrogen and oxygen coupling', JOURNAL OF APPLIED PHYSICS, AMERICAN INSTITUTE OF PHYSICS, US, vol. 96, no. 6, 1 January 2004 (2004-01-01), pages 3264 - 3271, XP012068812, ISSN: 0021-8979, DOI: 10.1063/1.1773922";"C30B  29/06";"The invention relates to a method for drawing a single crystal (150) using a device (100) that serves to draw the single crystal (150) from a melt (151) in a crucible (130) of the device (100). Semiconductor material (153) from which the single crystal (150) is to be formed is introduced in solid form into the crucible (130) and is then heated to a temperature at which the semiconductor material (153) does not yet melt. A cleaning gas is conducted through the device (100) and the particle loading (P) by an oxide of the semiconductor material in the stream (B, C) of the cleaning gas within the device (100) is determined repeatedly or continuously. The semiconductor material (153) is melted and the single crystal (150) is drawn from the melt (151) formed from the molten semiconductor material when the particle loading has dropped below a predefined value. The invention also relates to such a device (100) and to such a single crystal and a monocrystalline semiconductor wafer.";"WO";1;2;"EP2019/052504";"0021-8979"
508178168;"SUNDARARAJAN SRI PRIYA ET AL: 'Gallium nitride: Method of defect characterization by wet oxidation in an oxalic acid electrolytic cell', JOURNAL OF VACUUM SCIENCE AND TECHNOLOGY: PART B, AVS / AIP, MELVILLE, NEW YORK, NY, US, vol. 20, no. 4, 1 July 2002 (2002-07-01), pages 1339 - 1341, XP012009393, ISSN: 1071-1023, DOI: 10.1116/1.1488644";"C30B  29/40";"GaN wafers and bulk crystal have dislocation density approximately 1/10 of dislocation density of seed used to form the bulk crystal and wafers. Masks are formed selectively on GaN seed dislocations, and new GaN grown on the seed has fewer dislocations and often 1/10 or less of dislocations present in seed.";"WO";1;1;"US2019/017260";"1071-1023"
508178168;"SUNDARARAJAN SRI PRIYA ET AL: 'Gallium nitride: Method of defect characterization by wet oxidation in an oxalic acid electrolytic cell', JOURNAL OF VACUUM SCIENCE AND TECHNOLOGY: PART B, AVS / AIP, MELVILLE, NEW YORK, NY, US, vol. 20, no. 4, 1 July 2002 (2002-07-01), pages 1339 - 1341, XP012009393, ISSN: 1071-1023, DOI: 10.1116/1.1488644";"C30B   7/10";"GaN wafers and bulk crystal have dislocation density approximately 1/10 of dislocation density of seed used to form the bulk crystal and wafers. Masks are formed selectively on GaN seed dislocations, and new GaN grown on the seed has fewer dislocations and often 1/10 or less of dislocations present in seed.";"WO";1;1;"US2019/017260";"1071-1023"
508259939;"MICHAEL S. SEIFNER ET AL: 'Pushing the Composition Limit of Anisotropic Ge 1- x Sn x Nanostructures and Determination of Their Thermal Stability', CHEMISTRY OF MATERIALS, vol. 29, no. 22, 13 November 2017 (2017-11-13), pages 9802 - 9813, XP055522687, ISSN: 0897-4756, DOI: 10.1021/acs.chemmater.7b03969";"C30B  23/00";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"0897-4756"
508259939;"MICHAEL S. SEIFNER ET AL: 'Pushing the Composition Limit of Anisotropic Ge 1- x Sn x Nanostructures and Determination of Their Thermal Stability', CHEMISTRY OF MATERIALS, vol. 29, no. 22, 13 November 2017 (2017-11-13), pages 9802 - 9813, XP055522687, ISSN: 0897-4756, DOI: 10.1021/acs.chemmater.7b03969";"C30B  29/60";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"0897-4756"
508259939;"MICHAEL S. SEIFNER ET AL: 'Pushing the Composition Limit of Anisotropic Ge 1- x Sn x Nanostructures and Determination of Their Thermal Stability', CHEMISTRY OF MATERIALS, vol. 29, no. 22, 13 November 2017 (2017-11-13), pages 9802 - 9813, XP055522687, ISSN: 0897-4756, DOI: 10.1021/acs.chemmater.7b03969";"C30B  29/46";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"0897-4756"
508259939;"S. ASSALI ET AL: 'Growth and Optical Properties of Direct Band Gap Ge/Ge 0.87 Sn 0.13 Core/Shell Nanowire Arrays', NANO LETTERS, vol. 17, no. 3, 9 February 2017 (2017-02-09), US, pages 1538 - 1544, XP055522689, ISSN: 1530-6984, DOI: 10.1021/acs.nanolett.6b04627";"C30B  29/60";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"1530-6984"
508259939;"S. ASSALI ET AL: 'Growth and Optical Properties of Direct Band Gap Ge/Ge 0.87 Sn 0.13 Core/Shell Nanowire Arrays', NANO LETTERS, vol. 17, no. 3, 9 February 2017 (2017-02-09), US, pages 1538 - 1544, XP055522689, ISSN: 1530-6984, DOI: 10.1021/acs.nanolett.6b04627";"C30B  29/46";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"1530-6984"
508259939;"S. ASSALI ET AL: 'Growth and Optical Properties of Direct Band Gap Ge/Ge 0.87 Sn 0.13 Core/Shell Nanowire Arrays', NANO LETTERS, vol. 17, no. 3, 9 February 2017 (2017-02-09), US, pages 1538 - 1544, XP055522689, ISSN: 1530-6984, DOI: 10.1021/acs.nanolett.6b04627";"C30B  23/00";"The present invention relates to an alloy structure comprising germanium (Ge) and tin (Sn), characterised in that it takes the form of a filament having a diameter of less than 200 nanometers, referred to as a nanofilament, and in that the alloy contains at least 10% tin (Sn) in atomic percent (at%); and to a method for preparing such a structure, and uses thereof.";"WO";3;5;"EP2019/054853";"1530-6984"
508704711;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  25/20";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer 11 of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/031668";"0022-0248"
508704711;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  29/36";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer 11 of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/031668";"0022-0248"
508704711;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  25/20";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer 11 of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/031668";"0022-0248"
508704711;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  29/36";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer 11 of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/031668";"0022-0248"
508712724;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  29/36";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/047289";"0022-0248"
508712724;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  25/20";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/047289";"0022-0248"
508712724;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  29/36";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/047289";"0022-0248"
508712724;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  25/20";"This silicon carbide epitaxial substrate is provided with a single-crystal silicon carbide substrate having a principal surface that has a polytype of 4H and is inclined by an angle θ in an <11-20> orientation from a {0001} plane, and a silicon carbide epitaxial layer of a film thickness t formed on the principal surface. The single-crystal silicon carbide substrate has a diameter of 150 mm or greater. The angle θ is more than 0°, and not more than 6°. Pairs of a pit of a screw dislocation and an oblique line defect present at a location spaced apart by t/tanθ from the pit is present on the surface of the silicon carbide epitaxial layer. The density of pairs of pits and oblique line defects is 0.2/cm2 or less.";"WO";1;5;"JP2017/047289";"0022-0248"
508712769;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  25/20";"Provided is a silicon carbide epitaxial substrate comprising: a silicon carbide single crystal substrate, the polytype of which is 4H and which has a principal plane that is inclined toward the <11-20> direction from the {0001} plane by an angle θ; and a silicon carbide epitaxial layer formed on the principal plane and having a thickness of t, wherein the diameter of the silicon carbide single crystal substrate is 150 mm or larger, the angle θ is over 0° but not more than 6°, and a pair formed by a pit of screw dislocation and a diagonal line defect present at a position apart from the pit by t/tanθ is present on the surface of the silicon carbide epitaxial layer, the density of the pair formed by the pit and the diagonal line defect being 2 pairs/cm2 or less.";"WO";1;5;"JP2018/031786";"0022-0248"
508712769;"BERECHMAN, R. A. ET AL.: 'Trapezoid defect in 4H- SiC epilayers', JOURNAL OF CRYSTAL GROWTH, vol. 338, 2012, pages 16 - 19, XP028350917, ISSN: 0022-0248, DOI: doi:10.1016/j.jcrysgro.2011.10.009";"C30B  29/36";"Provided is a silicon carbide epitaxial substrate comprising: a silicon carbide single crystal substrate, the polytype of which is 4H and which has a principal plane that is inclined toward the <11-20> direction from the {0001} plane by an angle θ; and a silicon carbide epitaxial layer formed on the principal plane and having a thickness of t, wherein the diameter of the silicon carbide single crystal substrate is 150 mm or larger, the angle θ is over 0° but not more than 6°, and a pair formed by a pit of screw dislocation and a diagonal line defect present at a position apart from the pit by t/tanθ is present on the surface of the silicon carbide epitaxial layer, the density of the pair formed by the pit and the diagonal line defect being 2 pairs/cm2 or less.";"WO";1;5;"JP2018/031786";"0022-0248"
508712769;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  29/36";"Provided is a silicon carbide epitaxial substrate comprising: a silicon carbide single crystal substrate, the polytype of which is 4H and which has a principal plane that is inclined toward the <11-20> direction from the {0001} plane by an angle θ; and a silicon carbide epitaxial layer formed on the principal plane and having a thickness of t, wherein the diameter of the silicon carbide single crystal substrate is 150 mm or larger, the angle θ is over 0° but not more than 6°, and a pair formed by a pit of screw dislocation and a diagonal line defect present at a position apart from the pit by t/tanθ is present on the surface of the silicon carbide epitaxial layer, the density of the pair formed by the pit and the diagonal line defect being 2 pairs/cm2 or less.";"WO";1;5;"JP2018/031786";"0022-0248"
508712769;"TSUCHIDA, H. ET AL.: 'Formation of basal plane Frank-type faults in 4H-SiC epitaxial growth', JOURNAL OF CRYSTAL GROWTH, vol. 310, 2008, pages 757 - 765, XP022441519, ISSN: 0022-0248";"C30B  25/20";"Provided is a silicon carbide epitaxial substrate comprising: a silicon carbide single crystal substrate, the polytype of which is 4H and which has a principal plane that is inclined toward the <11-20> direction from the {0001} plane by an angle θ; and a silicon carbide epitaxial layer formed on the principal plane and having a thickness of t, wherein the diameter of the silicon carbide single crystal substrate is 150 mm or larger, the angle θ is over 0° but not more than 6°, and a pair formed by a pit of screw dislocation and a diagonal line defect present at a position apart from the pit by t/tanθ is present on the surface of the silicon carbide epitaxial layer, the density of the pair formed by the pit and the diagonal line defect being 2 pairs/cm2 or less.";"WO";1;5;"JP2018/031786";"0022-0248"
509154310;"CHEN, J. ET AL.: 'Carbonization and oxidation of metal-organic frameworks based on 1,4-naphthalene dicarboxylates', SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS, vol. 16, no. 5, 6 October 2015 (2015-10-06), pages 054203, XP055581165, ISSN: 1468-6996, DOI: 10.1088/1468-6996/16/5/054203";"C30B   7/10";"There is provided a method of producing vanadium-based metal-organic frameworks (V-MOFs), the method comprising reducing an oxidation state of vanadium in a leaching solution containing vanadium ions, the leaching solution being derived from a vanadium source, and coordinating one or more linker molecules with vanadium having the reduced oxidation state to form vanadium based metal-organic frameworks. In particular, said vanadium-based metal organic frameworks (V-MOFs) are derived from a vanadium source including an oil refinery waste or a carbon black waste. Also provided are the vanadium based metal-organic frameworks comprising nanostructures having substantially uniform nanorods and/or nanofibers morphology and a method of catalyzing oxidation reactions using the vanadium-based metal-organic frameworks as disclosed herein.";"WO";2;3;"SG2017/050455";"1468-6996"
509927509;"IWASAKI, KOJI ET AL.: '6-in Diameter InP Single Crystals Grown by the Hot-Wall LEC Method and the Mirror Wafers', IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING, vol. 16, no. 3, August 2003 (2003-08-01), pages 360 - 364, XP001046742, ISSN: 0894-6507, DOI: 10.1109/TSM.2003.815626";"C30B  29/42";"This semi-insulating compound semiconductor substrate includes a semi-insulating compound semiconductor, and the semi-insulating compound semiconductor substrate is such that, on a major surface having a surface orientation of (100), the standard deviation/average value of specific resistance measured at 0.1 mm intervals from the center of the major surface along four equivalent directions defined by <110>, and the standard deviation/average value of specific resistance measured at 0.1 mm intervals from the center of the major surface along four equivalent directions defined by <100> are each 0.1 or less.";"WO";1;3;"JP2017/034098";"0894-6507"
509927509;"IWASAKI, KOJI ET AL.: '6-in Diameter InP Single Crystals Grown by the Hot-Wall LEC Method and the Mirror Wafers', IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING, vol. 16, no. 3, August 2003 (2003-08-01), pages 360 - 364, XP001046742, ISSN: 0894-6507, DOI: 10.1109/TSM.2003.815626";"C30B  29/40";"This semi-insulating compound semiconductor substrate includes a semi-insulating compound semiconductor, and the semi-insulating compound semiconductor substrate is such that, on a major surface having a surface orientation of (100), the standard deviation/average value of specific resistance measured at 0.1 mm intervals from the center of the major surface along four equivalent directions defined by <110>, and the standard deviation/average value of specific resistance measured at 0.1 mm intervals from the center of the major surface along four equivalent directions defined by <100> are each 0.1 or less.";"WO";1;3;"JP2017/034098";"0894-6507"
509981219;"A. AIMABLE ET AL: 'Precipitation of Nanosized and Nanostructured Powders: Process Intensification and Scale-Out Using a Segmented Flow Tubular Reactor (SFTR)', CHEMICAL ENGINEERING AND TECHNOLOGY, vol. 34, no. 3, 1 March 2011 (2011-03-01), DE, pages 344 - 352, XP055581766, ISSN: 0930-7516, DOI: 10.1002/ceat.201000324";"C30B  35/00";"Metal oxide nanocrystals wherein, when averages of particle diameter and coefficients of variance of the metal oxide nanocrystals are plotted on an X-Y coordinate system with an X-axis representing the average of particle diameter (nm) and a Y-axis representing the coefficient of variance (%), the coefficients of variance at the respective plotted points are smaller than coefficients of variance in a curve obtained by connecting values of coefficients of variance calculated at the respective averages of particle diameter when a standard deviation of particle diameter is 0.4 nm, where in the metal oxide nanocrystals comprise cerium oxide, tungstates (both cubic & hexagonal), samarium oxide, tungsten oxide, tin oxide, nickel oxide, titanium oxide, niobium oxide, molybdenum oxide, tantalum oxide, iridium oxide, vanadium oxide, aluminum oxide, indium-tin oxide, cesium tungstate, cerium orthovanadate, terbium orthovanadate, antimony-tin oxide, and aluminum-zinc oxide.";"EP";1;4;"19165552";"0930-7516"
509981219;"A. AIMABLE ET AL: 'Precipitation of Nanosized and Nanostructured Powders: Process Intensification and Scale-Out Using a Segmented Flow Tubular Reactor (SFTR)', CHEMICAL ENGINEERING AND TECHNOLOGY, vol. 34, no. 3, 1 March 2011 (2011-03-01), DE, pages 344 - 352, XP055581766, ISSN: 0930-7516, DOI: 10.1002/ceat.201000324";"C30B   7/08";"Metal oxide nanocrystals wherein, when averages of particle diameter and coefficients of variance of the metal oxide nanocrystals are plotted on an X-Y coordinate system with an X-axis representing the average of particle diameter (nm) and a Y-axis representing the coefficient of variance (%), the coefficients of variance at the respective plotted points are smaller than coefficients of variance in a curve obtained by connecting values of coefficients of variance calculated at the respective averages of particle diameter when a standard deviation of particle diameter is 0.4 nm, where in the metal oxide nanocrystals comprise cerium oxide, tungstates (both cubic & hexagonal), samarium oxide, tungsten oxide, tin oxide, nickel oxide, titanium oxide, niobium oxide, molybdenum oxide, tantalum oxide, iridium oxide, vanadium oxide, aluminum oxide, indium-tin oxide, cesium tungstate, cerium orthovanadate, terbium orthovanadate, antimony-tin oxide, and aluminum-zinc oxide.";"EP";1;4;"19165552";"0930-7516"
509984683;"IWASAKI, KOJI ET AL.: '6-in Diameter InP Single Crystals Grown by the Hot-Wall LEC Method and the Mirror Wafers', IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING, vol. 16, no. 3, August 2003 (2003-08-01), pages 360 - 364, XP001046742, ISSN: 0894-6507, DOI: 10.1109/TSM.2003.815626";"C30B  29/42";"A semi-insulating compound semiconductor substrate includes a semi-insulating compound semiconductor, the semi-insulating compound semiconductor substrate being configured such that, on a major plane having a plane orientation of (100), a standard deviation/average value of specific resistance measured at intervals of 0.1 mm along equivalent four directions in a <110> direction from a center of the major plane, and a standard deviation/average value of specific resistance measured at intervals of 0.1 mm along equivalent four directions in a <100> direction from the center of the major plane are each not more than 0.1.";"EP";1;3;"";"0894-6507"
509984683;"IWASAKI, KOJI ET AL.: '6-in Diameter InP Single Crystals Grown by the Hot-Wall LEC Method and the Mirror Wafers', IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING, vol. 16, no. 3, August 2003 (2003-08-01), pages 360 - 364, XP001046742, ISSN: 0894-6507, DOI: 10.1109/TSM.2003.815626";"C30B  29/40";"A semi-insulating compound semiconductor substrate includes a semi-insulating compound semiconductor, the semi-insulating compound semiconductor substrate being configured such that, on a major plane having a plane orientation of (100), a standard deviation/average value of specific resistance measured at intervals of 0.1 mm along equivalent four directions in a <110> direction from a center of the major plane, and a standard deviation/average value of specific resistance measured at intervals of 0.1 mm along equivalent four directions in a <100> direction from the center of the major plane are each not more than 0.1.";"EP";1;3;"";"0894-6507"
510339869;"VAHIDPOUR, F ET AL.: 'All-diamond functional surface micro-electrode arrays for brain-slice neural analysis', PHYSICA STATUS SOLIDI. A: APPLICATIONS AND MATERIALS SCIENCE, vol. 214, no. 2, 15 November 2016 (2016-11-15) - 1 February 2017 (2017-02-01), pages 1532347, XP055533472, ISSN: 1862-6300, DOI: 10.1002/pssa.201532347";"C30B  29/02";"An electrode is provided. The electrode includes a contact pad composed of boron-doped polycrystalline diamond (BDD); a fiber core composed of BDD extending longitudinally from the contact pad from a first end that is in direct contact with the contact pad to an opposing second end; and a polycrystalline diamond (PCD) cladding that coats and hermetically seals the contact pad and the fiber core. A first portion of the contact pad and a second portion at or near the second end of the fiber core are not coated and hermetically sealed by the PCD cladding. A method of fabricating the electrode is also provided.";"WO";2;6;"US2018/053168";"1862-6300"
510339869;"RUSINEK, CORY. ET AL.: 'All-diamond microfiber electrodes for neurochemical analysis', JOURNAL OF THE ELECTROCHEMICAL SOCIETY, vol. 165, no. 12, 31 July 2018 (2018-07-31), pages G3087 - G3092, XP055585557, ISSN: 0013-4651, DOI: 10.1149/2.0141812jes";"C30B  29/02";"An electrode is provided. The electrode includes a contact pad composed of boron-doped polycrystalline diamond (BDD); a fiber core composed of BDD extending longitudinally from the contact pad from a first end that is in direct contact with the contact pad to an opposing second end; and a polycrystalline diamond (PCD) cladding that coats and hermetically seals the contact pad and the fiber core. A first portion of the contact pad and a second portion at or near the second end of the fiber core are not coated and hermetically sealed by the PCD cladding. A method of fabricating the electrode is also provided.";"WO";2;6;"US2018/053168";"0013-4651"
510339869;"FAN, B. ET AL.: 'Large-scale, all polycrystalline diamond structures transferred on flexible Parylene-C films for neurotransmitter sensing', LAB CHIP, vol. 17, no. 18, 3 August 2017 (2017-08-03), pages 3159 - 3167, XP055585566, ISSN: 1473-0197, DOI: 10.1039/C7LC00229G";"C30B  29/02";"An electrode is provided. The electrode includes a contact pad composed of boron-doped polycrystalline diamond (BDD); a fiber core composed of BDD extending longitudinally from the contact pad from a first end that is in direct contact with the contact pad to an opposing second end; and a polycrystalline diamond (PCD) cladding that coats and hermetically seals the contact pad and the fiber core. A first portion of the contact pad and a second portion at or near the second end of the fiber core are not coated and hermetically sealed by the PCD cladding. A method of fabricating the electrode is also provided.";"WO";2;6;"US2018/053168";"1473-0197"
510403112;"O. M. KUGAENKO ET AL: 'High-temperature stability of the phase composition of langasite family crystals', BULLETIN OF THE RUSSIAN ACADEMY OF SCIENCES, PHYSICS - IZVESTIYAROSSIISKOI AKADEMII NAUK SERIYA FIZICHESKAYA, vol. 78, no. 10, 1 October 2014 (2014-10-01), US, pages 1067 - 1074, XP055609016, ISSN: 1062-8738, DOI: 10.3103/S106287381410013X";"C30B  11/00";"The present invention makes clear and defines a congruent composition of a langasite-based oxide, and establishes a method of manufacturing a crystal by any desired composition of AEME(GaRE)SiO(AE is an alkaline-earth metal, ME is Nb or Ta, RE is at least one of Y, Sc, and lanthanoide, 0 ≤ x ≤ 1, -0.5 < a < 0.5, -0.5 < b < 0.5, and -0.5 < c < 0.5). This makes it possible to suppress the formation of an impurity, and improve the yield and crystal manufacturing rate. The raw material is a raw material mixture prepared by mixing a carbonate or oxide of an alkaline-earth metal, an oxide of Nb or Ta or a mixture of an Nb oxide and a Ta oxide, an oxide of Ga, a carbonate or oxide of RE, and Si or its oxide.";"EP";2;11;"19167373";"1062-8738"
510403112;"O. M. KUGAENKO ET AL: 'High-temperature stability of the phase composition of langasite family crystals', BULLETIN OF THE RUSSIAN ACADEMY OF SCIENCES, PHYSICS - IZVESTIYAROSSIISKOI AKADEMII NAUK SERIYA FIZICHESKAYA, vol. 78, no. 10, 1 October 2014 (2014-10-01), US, pages 1067 - 1074, XP055609016, ISSN: 1062-8738, DOI: 10.3103/S106287381410013X";"C30B  29/34";"The present invention makes clear and defines a congruent composition of a langasite-based oxide, and establishes a method of manufacturing a crystal by any desired composition of AEME(GaRE)SiO(AE is an alkaline-earth metal, ME is Nb or Ta, RE is at least one of Y, Sc, and lanthanoide, 0 ≤ x ≤ 1, -0.5 < a < 0.5, -0.5 < b < 0.5, and -0.5 < c < 0.5). This makes it possible to suppress the formation of an impurity, and improve the yield and crystal manufacturing rate. The raw material is a raw material mixture prepared by mixing a carbonate or oxide of an alkaline-earth metal, an oxide of Nb or Ta or a mixture of an Nb oxide and a Ta oxide, an oxide of Ga, a carbonate or oxide of RE, and Si or its oxide.";"EP";2;11;"19167373";"1062-8738"
