appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;appln_nr_original;npl_issn
496109732;"YOHAI MANDABI ET AL: 'Label-free DNA detection using the narrow side of funnel-type etchednanopores', BIOSENSORS AND BIOELECTRONICS, vol. 42, 1 April 2013 (2013-04-01), AMSTERDAM, NL, pages 362 - 366, XP055500097, ISSN: 0956-5663, DOI: 10.1016/j.bios.2012.10.036";"B82Y  15/00";"The invention relates to a method for producing a detection system for biomolecules (114) in a medium (50). The method comprises: providing (S110) a first detector section (210) having a first channel region (215) and a second detector section (220) having a second channel region (225); providing (S120) a membrane (120) having at least one pore (110); and arranging (S130) the first detector section (210) and the second detector section (220) on opposite sides of the membrane (120), such that at least part of the first channel region (215) and of the second channel region (225) are separated by the membrane (120), and the first channel region (215) and the second channel region (225) are connected to each other to form a channel system, in order to form a flow path (130) for the medium (15) through the at least one pore (110). Along the flow path (130) through the membrane, bioreceptors (112) are bound and/or coupled to the membrane (120) in order to determine a concentration of the biomolecules (114) in the medium (50) by means of a measurement of the flow along the flow path (130).";"WO";"EP2018/065542";"0956-5663"
496109732;"ALZGHOUL SALAH ET AL: 'Measurement of serum prostate cancer markers using a nanopore thin film based optofluidic chip', BIOSENSORS AND BIOELECTRONICS, ELSEVIER SCIENCE LTD. UK, AMSTERDAM, NL, vol. 77, 9 October 2015 (2015-10-09), pages 491 - 498, XP029311827, ISSN: 0956-5663, DOI: 10.1016/J.BIOS.2015.10.006";"B82Y  15/00";"The invention relates to a method for producing a detection system for biomolecules (114) in a medium (50). The method comprises: providing (S110) a first detector section (210) having a first channel region (215) and a second detector section (220) having a second channel region (225); providing (S120) a membrane (120) having at least one pore (110); and arranging (S130) the first detector section (210) and the second detector section (220) on opposite sides of the membrane (120), such that at least part of the first channel region (215) and of the second channel region (225) are separated by the membrane (120), and the first channel region (215) and the second channel region (225) are connected to each other to form a channel system, in order to form a flow path (130) for the medium (15) through the at least one pore (110). Along the flow path (130) through the membrane, bioreceptors (112) are bound and/or coupled to the membrane (120) in order to determine a concentration of the biomolecules (114) in the medium (50) by means of a measurement of the flow along the flow path (130).";"WO";"EP2018/065542";"0956-5663"
496197363;"LIANG LI, PETER REISS: 'One-pot Synthesis of Highly Luminescent InP/ZnS Nanocrystals without Precursor Injection', JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, AMERICAN CHEMICAL SOCIETY, US, vol. 130, no. 35, 1 January 2008 (2008-01-01), US, pages 11588 - 11589, XP002637294, ISSN: 0002-7863, DOI: 10.1021/ja803687e";"B82Y  30/00";"The present invention provides nanostructure compositions and methods of producing nanostructure compositions. The nanostructure compositions comprise a population of nanostructures, a stabilization additive, and an organic resin. The present invention also provides nanostructure films comprising a nanostructure layer and methods of making nanostructure films.";"WO";"US2018/035999";"0002-7863"
496227512;"GEINTS YU E ET AL: 'Modeling spatially localized photonic nanojets from phase diffraction gratings', JOURNAL OF APPLIED PHYSICS, AMERICAN INSTITUTE OF PHYSICS, US, vol. 119, no. 15, 21 April 2016 (2016-04-21), XP012206957, ISSN: 0021-8979, [retrieved on 19010101], DOI: 10.1063/1.4946846";"B82Y  30/00";"In one embodiment of the disclosure, it is proposed a diffraction grating for diffracting light comprising a plurality of grating unit cells positioned on a substrate surface. The grating unit cells are parallel to each other on said substrate surface or are along a same axis. The diffraction grating is associated with a three-dimensional cartesian coordinates system defined by axis x, y and z, wherein the z-axis being normal to said diffraction grating. A cross-section of a grating unit cell, in a vertical xz plane, comprises a homogeneous dielectric host medium with a first refractive index n, embedding at least a first block of a first dielectric material with a first width Walong an x-axis, a height H along a z-axis and a second refractive index n, an edge of which along said z-axis is in direct contact with at least a second block of a second dielectric material with a second width Walong said x-axis, said height H along said z-axis and a third refractive index nsuch that n<n<n. The first block and the second block have a trapezoidal cross-section in said vertical xz plane. The first and second blocks have two sidewalls and a top surface running parallel to a top surface of the substrate, and the trapezoidal cross-section defines base angles. The plurality of grating unit cells provides non symmetrical response for positive first diffraction order and negative first diffraction order based on nanojets hot spot positions defined by values of said parameters H, n, n, nand said base angles, from electromagnetic waves, which are normally incident on said diffraction grating in a vertical xz plane with a free-space wavelength, called an operating wavelength, and wherein said nanojets being generated at interfaces between different refractive indexes.";"EP";"18305263";"0021-8979"
496228481;"CARLOS I AGUIRRE ET AL: 'Tunable Colors in Opals and Inverse Opal Photonic Crystals', ADVANCED FUNCTIONAL MATERIALS, WILEY - V C H VERLAG GMBH & CO. KGAA, DE, vol. 20, no. 16, 23 August 2010 (2010-08-23), pages 2565 - 2578, XP001556985, ISSN: 1616-301X, [retrieved on 20100720], DOI: 10.1002/ADFM.201000143";"B82Y  20/00";"The present invention relates to a cosmetic method for improving the surface appearance of skin having relief, skin having spots or aging related irregularities, comprising applying to human skin in need thereof a composition comprising particles of three-dimensional ordered porous structure comprising spheroidal pores, - said pores having an average pore diameter ranging from 50 nm to 500 nm, - the pore diameter varying by no greater than 15%, - said particles having an average largest dimension ranging from 1 to 50 μm, and wherein said inorganic material comprising a continuous phase being obtained from (a) at least a metal oxide of metal having a valency between 1 and 6, (b) at least SiO2 or SixOy with x and y comprised independently from another between 0.1 and 2 or (c) a network of covalently bonded metal oxide and metalloid, the metal oxide and the metalloid being of (a) and (b). It furthers relates to a particular organic material and a process of manufacturing the same.";"WO";"EP2018/067083";"1616-301X"
496295001;"JIANWEI FU ET AL: 'Preparation of Silver Nanocables Wrapped with Highly Cross-Linked Organic-Inorganic Hybrid Polyphosphazenes via a Hard-Template Approach', JOURNAL OF PHYSICAL CHEMISTRY C, vol. 112, no. 43, 8 October 2008 (2008-10-08), pages 16840 - 16844, XP055505705, ISSN: 1932-7447, DOI: 10.1021/jp8063855";"B82Y  30/00";"The invention relates to a coating or a body provided with a coating. The coating is at least partly made of a composite material which comprises a porous support that has a metal core surrounded with a metal oxide. According to the invention, a polyphosphazene is bonded to the support. Expediently, the polyphosphazene is chemically bonded to the support, preferably via a covalent bond, and has poly(bis(trifluoroethoxy)phosphazene (PTFEP). In one embodiment of the invention, the support has a plurality of nanowires which are crosslinked preferably with one another. The metal of the metal oxide and the metal of the core are expediently a metal of the third main group, preferably the metal of the core is aluminum or gallium, and the metal oxide is aluminum oxide or gallium oxide. In one embodiment of the invention, the polyphosphazene coats the support, in particular the nanowires, in a thin layer such that the structure formed by the nanowires remains at least on the surface of the coating. The invention further relates to a method for producing the coating or the body.";"WO";"DE2018/100571";"1932-7447"
496542793;"TOBIAS BERGSTEN ET AL: 'A two-dimensional array of tunnel junctions used for Coulomb blockade thermometry', PHYSICA B: CONDENSED MATTER, vol. 284-288, 1 July 2000 (2000-07-01), AMSTERDAM, NL, pages 1788 - 1789, XP055532621, ISSN: 0921-4526, DOI: 10.1016/S0921-4526(99)02975-0";"B82Y  10/00";"The present disclosure provides a method of generating a reference voltage, including providing a first single-electron transistor (SET, 110) and a second SET (120) connected in series with the first SET, biasing the first SET and the second SET using a same biasing current (I<sub>b</sub>), operating the first SET at a slope of a first Coulomb peak (210), wherein the slope of the first Coulomb peak is of a slope type selected from a rising slope (211r), a peak maximum (211m), and a falling slope (211f), operating the second SET at a slope of a second Coulomb peak (220) different from the first Coulomb peak, wherein the slope of the second Coulomb peak is of the same slope type as the slope of the first Coulomb peak, and generating the reference voltage (V<sub>ref</sub>) based on a difference between a gate-to-source voltage (V<sub>gs1</sub>) of the first SET and a gate-to-source voltage (V<sub>gs2</sub>) of the second SET. A reference voltage generator (100) is also provided.";"EP";"";"0921-4526"
496636247;"DE LA ROSA C�SAR J. LOCKHART; SUN JIE; LINDVALL NICLAS; COLE MATTHEW T.; NAM YOUNGWOO; L�FFLER MARKUS; OLSSON EVA; TEO KENNETH B. : 'Frame assisted HO electrolysis induced Hbubbling transfer of large area graphene grown by chemical vapor deposition on Cu', APPLIED PHYSICS LETTERS, A I P PUBLISHING LLC, US, vol. 102, no. 2, 14 January 2013 (2013-01-14), US, pages 22101 - 022101-4, XP012168803, ISSN: 0003-6951, DOI: 10.1063/1.4775583";"B82Y  30/00";"The present invention relates to a method for exfoliating and transferring graphene from a doped silicon carbide substrate to another substrate, the method being based on exfoliation induced by hydrogen bubbles produced in the electrolysis of water.";"WO";"ES2017/070851";"0003-6951"
496636247;"DE LA ROSA C�SAR J. LOCKHART; SUN JIE; LINDVALL NICLAS; COLE MATTHEW T.; NAM YOUNGWOO; L�FFLER MARKUS; OLSSON EVA; TEO KENNETH B. : 'Frame assisted HO electrolysis induced Hbubbling transfer of large area graphene grown by chemical vapor deposition on Cu', APPLIED PHYSICS LETTERS, A I P PUBLISHING LLC, US, vol. 102, no. 2, 14 January 2013 (2013-01-14), US, pages 22101 - 022101-4, XP012168803, ISSN: 0003-6951, DOI: 10.1063/1.4775583";"B82Y  40/00";"The present invention relates to a method for exfoliating and transferring graphene from a doped silicon carbide substrate to another substrate, the method being based on exfoliation induced by hydrogen bubbles produced in the electrolysis of water.";"WO";"ES2017/070851";"0003-6951"
496637678;"SLAMET, H. ET AL.: 'Effect of copper species in a photocatalytic synthesis of methanol from carbon dioxide over copper-doped titania catalysts', WORLD APPLIED SCIENCES JOURNAL, vol. 6, no. 1, 2009, pages 112 - 122, XP055515700, ISSN: 1818-4952";"B82Y  40/00";"The present invention relates to a method for the photochemical conversion of carbon dioxide to acetaldehyde, comprising reacting CO2 inside a photoreactor with light, in which the reactor contains a TiO2 photocatalyst with Cu2O nanoparticles.";"WO";"CL2017/050093";"1818-4952"
496637678;"SLAMET, H. ET AL.: 'Effect of copper species in a photocatalytic synthesis of methanol from carbon dioxide over copper-doped titania catalysts', WORLD APPLIED SCIENCES JOURNAL, vol. 6, no. 1, 2009, pages 112 - 122, XP055515700, ISSN: 1818-4952";"B82Y  30/00";"The present invention relates to a method for the photochemical conversion of carbon dioxide to acetaldehyde, comprising reacting CO2 inside a photoreactor with light, in which the reactor contains a TiO2 photocatalyst with Cu2O nanoparticles.";"WO";"CL2017/050093";"1818-4952"
496639445;"KESHVARI ET AL.: 'A selective, sensitive and label-free visual assay of fructose using anti-aggregation of gold nanoparticles as a colorimetric probe', CHINESE CHEMICAL LETTERS, vol. 27, no. 6, 23 January 2016 (2016-01-23), pages 847 - 851, XP029584533, ISSN: 1001-8417";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesised gold nanoparticles functionalised with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesised gold nanoparticles functionalised with polymer ligands.";"WO";"IB2017/058461";"1001-8417"
496639445;"STEVEN D. PERRAULT ET AL: 'Synthesis and Surface Modification of Highly Monodispersed, Spherical Gold Nanoparticles of 50-200 nm', JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, vol. 131, no. 47, 2 December 2009 (2009-12-02), US, pages 17042 - 17043, XP055503944, ISSN: 0002-7863, DOI: 10.1021/ja907069u";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesised gold nanoparticles functionalised with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesised gold nanoparticles functionalised with polymer ligands.";"WO";"IB2017/058461";"0002-7863"
496639445;"XIA, XIAODONG ET AL.: 'Glucose oxidase-functionalized fluorescent gold nanoclusters as probes for glucose', ANALYTICA CHIMICA ACTA, vol. 772, 24 December 2013 (2013-12-24), pages 81 - 86, XP028526738, ISSN: 0003-2670";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesised gold nanoparticles functionalised with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesised gold nanoparticles functionalised with polymer ligands.";"WO";"IB2017/058461";"0003-2670"
496639445;"BAGHERI, Z. ET AL.: 'Non-invasive glucose measurement by fluorescence quenching of non toxic gold nanoparticles', OPTICS & LASER TECHNOLOGY, vol. 58, 5 December 2013 (2013-12-05), pages 135 - 138, XP028671172, ISSN: 0030-3992";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesised gold nanoparticles functionalised with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesised gold nanoparticles functionalised with polymer ligands.";"WO";"IB2017/058461";"0030-3992"
496653392;"ORTIZ, P. ET AL.: 'Sintesis in situ de nanoparticulas de óxidos de hierro soportadas en fibras de fique y su uso en la degradación de colorantes', REVISTA COLOMBIANA DE MATERIALES, 2013, pages 152 - 158, XP055510051, ISSN: 2256-1013";"B82Y  30/00";"The invention relates to a method for the breaking down and/or removal of contaminants present in aqueous matrices, using a material made of fibres doped with metal or metal oxide nanoparticles. The method involves a first step of acidification and adding oxidising agents to promote the reaction of the aqueous matrix with the doped fibre material. The method according to the invention permits the significant reduction of the load of contaminants present in the aqueous matrices originating from domestic and industrial activities.";"WO";"IB2017/057976";"2256-1013"
496653392;"CUERVO-BLANCO, T. ET AL.: 'Catalizador de MnO2 nanoestructurado en E. crassipes (jacinto de agua) para la degradation de indigo carmin', REV. COLOMB. QUIM., vol. 45, no. 2, 2016, pages 30 - 38, XP055510077, ISSN: 0120-2804, Retrieved from the Internet <URL:http://dx.doi.org/10.15446/rev.colomb.quim.v45n2.60395>";"B82Y  30/00";"The invention relates to a method for the breaking down and/or removal of contaminants present in aqueous matrices, using a material made of fibres doped with metal or metal oxide nanoparticles. The method involves a first step of acidification and adding oxidising agents to promote the reaction of the aqueous matrix with the doped fibre material. The method according to the invention permits the significant reduction of the load of contaminants present in the aqueous matrices originating from domestic and industrial activities.";"WO";"IB2017/057976";"0120-2804"
496653392;"CUERVO-BLANCO, T. ET AL.: 'Catalizador de MnO2 nanoestructurado en E. crassipes (jacinto de agua) para la degradation de indigo carmin', REV. COLOMB. QUIM., vol. 45, no. 2, 2016, pages 30 - 38, XP055510077, ISSN: 0120-2804, Retrieved from the Internet <URL:http://dx.doi.org/10.15446/rev.colomb.quim.v45n2.60395>";"B82Y  40/00";"The invention relates to a method for the breaking down and/or removal of contaminants present in aqueous matrices, using a material made of fibres doped with metal or metal oxide nanoparticles. The method involves a first step of acidification and adding oxidising agents to promote the reaction of the aqueous matrix with the doped fibre material. The method according to the invention permits the significant reduction of the load of contaminants present in the aqueous matrices originating from domestic and industrial activities.";"WO";"IB2017/057976";"0120-2804"
496653392;"ORTIZ, P. ET AL.: 'Sintesis in situ de nanoparticulas de óxidos de hierro soportadas en fibras de fique y su uso en la degradación de colorantes', REVISTA COLOMBIANA DE MATERIALES, 2013, pages 152 - 158, XP055510051, ISSN: 2256-1013";"B82Y  40/00";"The invention relates to a method for the breaking down and/or removal of contaminants present in aqueous matrices, using a material made of fibres doped with metal or metal oxide nanoparticles. The method involves a first step of acidification and adding oxidising agents to promote the reaction of the aqueous matrix with the doped fibre material. The method according to the invention permits the significant reduction of the load of contaminants present in the aqueous matrices originating from domestic and industrial activities.";"WO";"IB2017/057976";"2256-1013"
496664666;"ZITONG WU ET AL: 'A simple and universal 'turn-on' detection platform for proteases based on surface enhanced Raman scattering (SERS)', BIOSENSORS AND BIOELECTRONICS, vol. 65, 1 March 2015 (2015-03-01), AMSTERDAM, NL, pages 375 - 381, XP055494337, ISSN: 0956-5663, DOI: 10.1016/j.bios.2014.10.065";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"0956-5663"
496664666;"CHENG SUN ET AL: 'Time-Resolved Single-Step Protease Activity Quantification Using Nanoplasmonic Resonator Sensors', ACS NANO, vol. 4, no. 2, 23 February 2010 (2010-02-23), pages 978 - 984, XP055014160, ISSN: 1936-0851, DOI: 10.1021/nn900757p";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"1936-0851"
496664666;"YUNQING WANG ET AL: 'SERS Tags: Novel Optical Nanoprobes for Bioanalysis', CHEMICAL REVIEWS, vol. 113, no. 3, 28 December 2012 (2012-12-28), US, pages 1391 - 1428, XP055494334, ISSN: 0009-2665, DOI: 10.1021/cr300120g";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"0009-2665"
496664666;"FANG WEI ET AL: 'Aromatic Amino Acids Providing Characteristic Motifs in the Raman and SERS Spectroscopy of Peptides', THE JOURNAL OF PHYSICAL CHEMISTRY B, vol. 112, no. 30, 1 July 2008 (2008-07-01), pages 9158 - 9164, XP055015137, ISSN: 1520-6106, DOI: 10.1021/jp8025732";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"1520-6106"
496664666;"SVETLANA AVVAKUMOVA ET AL: 'Theranostic Nanocages for Imaging and Photothermal Therapy of Prostate Cancer Cells by Active Targeting of Neuropeptide-Y Receptor', BIOCONJUGATE CHEMISTRY, vol. 27, no. 12, 18 November 2016 (2016-11-18), US, pages 2911 - 2922, XP055494284, ISSN: 1043-1802, DOI: 10.1021/acs.bioconjchem.6b00568";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"1043-1802"
496664666;"EMMA JORGENSON ET AL: 'Biofunctionalization of Plasmonic Nanoparticles with Short Peptides Monitored by SERS', JOURNAL OF PHYSICAL CHEMISTRY PART B: CONDENSED MATTER, MATERIALS, SURFACES, INTERFACES & BIOPHYSICAL, vol. 121, no. 5, 27 January 2017 (2017-01-27), US, pages 967 - 974, XP055494335, ISSN: 1520-6106, DOI: 10.1021/acs.jpcb.6b11708";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"1520-6106"
496664666;"PIETER C. WUYTENS ET AL: 'Gold nanodome SERS platform for label-free detection of protease activity', FARADAY DISCUSSIONS, vol. 205, 23 August 2017 (2017-08-23), GB, pages 345 - 361, XP055493892, ISSN: 1359-6640, DOI: 10.1039/C7FD00124J";"B82Y  15/00";"The present invention relates to the field of biochemistry, more particularly to detecting and measuring enzyme activity, even more particularly to detecting and measuring protease or nuclease activity. The means and methods disclosed in this application make use of Raman scattering, more particularly of surface enhanced Raman scattering (SERS). The invention discloses a carrier on which a monolayer of sequences containing a specific cleavage site is bound. The sequences comprise at least 2 Raman scatterers, one before and one behind the cleavage site, thereby providing an inherent control against ligand exchange.";"WO";"EP2018/067311";"1359-6640"
496693623;"BAGHERI, Z. ET AL.: 'Non-invasive glucose measurement by fluorescence quenching of non toxic gold nanoparticles', OPTICS & LASER TECHNOLOGY, vol. 58, 5 December 2013 (2013-12-05), pages 135 - 138, XP028671172, ISSN: 0030-3992";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesized gold nanoparticles functionalized with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesized gold nanoparticles functionalized with polymer ligands.";"EP";"17887564";"0030-3992"
496693623;"KESHVARI ET AL.: 'A selective, sensitive and label-free visual assay of fructose using anti-aggregation of gold nanoparticles as a colorimetric probe', CHINESE CHEMICAL LETTERS, vol. 27, no. 6, 23 January 2016 (2016-01-23), pages 847 - 851, XP029584533, ISSN: 1001-8417";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesized gold nanoparticles functionalized with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesized gold nanoparticles functionalized with polymer ligands.";"EP";"17887564";"1001-8417"
496693623;"STEVEN D. PERRAULT ET AL: 'Synthesis and Surface Modification of Highly Monodispersed, Spherical Gold Nanoparticles of 50-200 nm', JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, vol. 131, no. 47, 2 December 2009 (2009-12-02), US, pages 17042 - 17043, XP055503944, ISSN: 0002-7863, DOI: 10.1021/ja907069u";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesized gold nanoparticles functionalized with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesized gold nanoparticles functionalized with polymer ligands.";"EP";"17887564";"0002-7863"
496693623;"XIA, XIAODONG ET AL.: 'Glucose oxidase-functionalized fluorescent gold nanoclusters as probes for glucose', ANALYTICA CHIMICA ACTA, vol. 772, 24 December 2013 (2013-12-24), pages 81 - 86, XP028526738, ISSN: 0003-2670";"B82Y  30/00";"The present invention relates to the field of industrial processes for measuring sugars and starch in cells and concerns the process of functionalising synthesized gold nanoparticles functionalized with polymer ligands, for the selective measurement of sucrose or starch in intracellular fluid. Also disclosed is a nanocompound for measuring the concentration of sucrose or starch in intracellular fluid, which contains synthesized gold nanoparticles functionalized with polymer ligands.";"EP";"17887564";"0003-2670"
496693757;"DE LA ROSA C�SAR J. LOCKHART; SUN JIE; LINDVALL NICLAS; COLE MATTHEW T.; NAM YOUNGWOO; L�FFLER MARKUS; OLSSON EVA; TEO KENNETH B. : 'Frame assisted HO electrolysis induced Hbubbling transfer of large area graphene grown by chemical vapor deposition on Cu', APPLIED PHYSICS LETTERS, A I P PUBLISHING LLC, US, vol. 102, no. 2, 14 January 2013 (2013-01-14), US, pages 22101 - 022101-4, XP012168803, ISSN: 0003-6951, DOI: 10.1063/1.4775583";"B82Y  30/00";"The present invention refers to a method for exfoliating and transferring graphene from a doped silicon carbide substrate to another substrate, the method being based on exfoliation induced by hydrogen bubbles produced in the electrolysis of water.";"EP";"17887699";"0003-6951"
496693757;"DE LA ROSA C�SAR J. LOCKHART; SUN JIE; LINDVALL NICLAS; COLE MATTHEW T.; NAM YOUNGWOO; L�FFLER MARKUS; OLSSON EVA; TEO KENNETH B. : 'Frame assisted HO electrolysis induced Hbubbling transfer of large area graphene grown by chemical vapor deposition on Cu', APPLIED PHYSICS LETTERS, A I P PUBLISHING LLC, US, vol. 102, no. 2, 14 January 2013 (2013-01-14), US, pages 22101 - 022101-4, XP012168803, ISSN: 0003-6951, DOI: 10.1063/1.4775583";"B82Y  40/00";"The present invention refers to a method for exfoliating and transferring graphene from a doped silicon carbide substrate to another substrate, the method being based on exfoliation induced by hydrogen bubbles produced in the electrolysis of water.";"EP";"17887699";"0003-6951"
496704395;"LI ZHOU ET AL: 'Towards intelligent bioreactor systems: triggering the release and mixing of compounds based on DNA-functionalized hybrid hydrogel', CHEMICAL COMMUNICATIONS, vol. 50, no. 71, 1 January 2014 (2014-01-01), pages 10255 - 10257, XP055512295, ISSN: 1359-7345, DOI: 10.1039/C4CC04791E";"B82Y   5/00";"The present invention relates to a composite material comprising DNA hydrogel and silica nanoparticles, a hollow spherical container, a microreactor and microgel employing the composite material and uses thereof.";"EP";"";"1359-7345"
496704395;"ARGHYA PAUL ET AL: 'The attenuation of restenosis following arterial gene transfer using carbon nanotube coated stent incorporating TAT/DNAAng1+Vegf nanoparticles', BIOMATERIALS., vol. 33, no. 30, 1 October 2012 (2012-10-01), GB, pages 7655 - 7664, XP055293796, ISSN: 0142-9612, DOI: 10.1016/j.biomaterials.2012.06.096";"B82Y   5/00";"The present invention relates to a composite material comprising DNA hydrogel and silica nanoparticles, a hollow spherical container, a microreactor and microgel employing the composite material and uses thereof.";"EP";"";"0142-9612"
496704395;"BAOFEN YE ET AL: 'Colorimetric logic response based on aptamer functionalized colloidal crystal hydrogels', NANOSCALE, vol. 7, no. 17, 1 January 2015 (2015-01-01), United Kingdom, pages 7565 - 7568, XP055512439, ISSN: 2040-3364, DOI: 10.1039/C5NR00586H";"B82Y   5/00";"The present invention relates to a composite material comprising DNA hydrogel and silica nanoparticles, a hollow spherical container, a microreactor and microgel employing the composite material and uses thereof.";"EP";"";"2040-3364"
496704395;"ARNOLD LEIDNER ET AL: 'Biopebbles: DNA-Functionalized Core-Shell Silica Nanospheres for Cellular Uptake and Cell Guidance Studies', ADVANCED FUNCTIONAL MATERIALS, vol. 28, no. 18, 1 May 2018 (2018-05-01), DE, pages 1707572, XP055511830, ISSN: 1616-301X, DOI: 10.1002/adfm.201707572";"B82Y   5/00";"The present invention relates to a composite material comprising DNA hydrogel and silica nanoparticles, a hollow spherical container, a microreactor and microgel employing the composite material and uses thereof.";"EP";"";"1616-301X"
496704395;"NIKHITA D. MANSUKHANI ET AL: 'Optothermally Reversible Carbon Nanotube-DNA Supramolecular Hybrid Hydrogels', MACROMOLECULAR RAPID COMMUNICATIONS, vol. 39, no. 2, 24 October 2017 (2017-10-24), DE, pages 1700587, XP055512190, ISSN: 1022-1336, DOI: 10.1002/marc.201700587";"B82Y   5/00";"The present invention relates to a composite material comprising DNA hydrogel and silica nanoparticles, a hollow spherical container, a microreactor and microgel employing the composite material and uses thereof.";"EP";"";"1022-1336"
